"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",교동초병설유치원,강원도 강릉시 율곡로2968번길 10 (교동),강원도 강릉시 교2동 310-1,37.767244,128.893135,강원도 강릉시,강릉경찰서,Y,7,,2019-07-09
"초등학교",성산초등학교,강원도 강릉시 성산면 구산길 15,강원도 강릉시 성산면 구산리 155,37.718795,128.833197,강원도 강릉시,강릉경찰서,Y,2,,2019-07-09
"유치원",성산초병설유치원,강원도 강릉시 성산면 구산길 15,강원도 강릉시 성산면 구산리 155,37.718795,128.833197,강원도 강릉시,강릉경찰서,Y,2,,2019-07-09
"초등학교",강릉초등학교,강원도 강릉시 토성로 103 (홍제동),강원도 강릉시 홍제동 38,37.753467,128.887917,강원도 강릉시,강릉경찰서,Y,10,,2019-07-09
"유치원",강릉초병설유치원,강원도 강릉시 토성로 103 (홍제동),강원도 강릉시 홍제동 38,37.753467,128.887917,강원도 강릉시,강릉경찰서,Y,7,,2019-07-09
"초등학교",노암초등학교,강원도 강릉시 노암등길 71 (노암동),강원도 강릉시 노암동 415-2,37.741659,128.902032,강원도 강릉시,강릉경찰서,Y,7,,2019-07-09
"유치원",노암초병설유치원,강원도 강릉시 노암등길 71 (노암동),강원도 강릉시 노암동 415-2,37.741659,128.902032,강원도 강릉시,강릉경찰서,Y,7,,2019-07-09
"초등학교",동명초등학교,강원도 강릉시 경강로 2473 (송정동),강원도 강릉시 송정동 169,37.775404,128.928774,강원도 강릉시,강릉경찰서,Y,3,,2019-07-09
"유치원",동명초병설유치원,강원도 강릉시 경강로 2473 (송정동),강원도 강릉시 송정동 169,37.775404,128.928774,강원도 강릉시,강릉경찰서,Y,3,,2019-07-09
"초등학교",남산초등학교,강원도 강릉시 남산초교길 33 (내곡동),강원도 강릉시 내곡동 125,37.744988,128.892054,강원도 강릉시,강릉경찰서,Y,4,,2019-07-09
"유치원",남산초병설유치원,강원도 강릉시 남산초교길 33 (내곡동),강원도 강릉시 내곡동 125,37.744988,128.892054,강원도 강릉시,강릉경찰서,Y,1,,2019-07-09
"초등학교",주영초등학교,강원도 강릉시 주문진읍 약수동길 15-12,강원도 강릉시 주문진읍 주문리 461,37.898053,128.826699,강원도 강릉시,강릉경찰서,Y,1,,2019-07-09
"유치원",주영초병설유치원,강원도 강릉시 주문진읍 약수동길 15-12,강원도 강릉시 주문진읍 주문리 461,37.898053,128.826699,강원도 강릉시,강릉경찰서,Y,1,,2019-07-09
"초등학교",초당초등학교,강원도 강릉시 연당길 35-11 (초당동),강원도 강릉시 초당동 산 16,37.781651,128.913093,강원도 강릉시,강릉경찰서,Y,3,,2019-07-09
"초등학교",옥계초등학교,강원도 강릉시 옥계면 옥계로 1074,강원도 강릉시 옥계면 현내리 344-1,37.610483,129.035396,강원도 강릉시,강릉경찰서,Y,3,,2019-07-09
